caption,tone,platform,audience,hashtags,topic,cta,engagement_label,source,caption_cleaned,tone_id,platform_id,audience_id,engagement_id
lyrics digital,Casual,Instagram,Gen Z,lyrics digital,Travel,Follow for more!,medium,kaggle_instagram,lyrics digital,0,1,1,2
The new movie release is a must-watch!,Inspirational,Instagram,Millennials,#MovieNight #MustWatch,General,Share your thoughts!,low,kaggle_sentiment,new movie release must watch,2,1,2,1
Dine Divine — Product Launch. Duration: 15 Days,Professional,Pinterest,Professionals,,Food,Learn more!,low,kaggle_ads,dine divine product launch duration 15 days,3,2,4,1
touring projects australianrock project,Casual,Instagram,Gen Z,touring projects australianrock project,Music,Follow for more!,medium,kaggle_instagram,touring projects australianrock project,0,1,1,2
Feeling empowered after conquering a challenging hiking trail.,Casual,Instagram,Millennials,#Empowerment #HikingAdventure,General,Share your thoughts!,medium,kaggle_sentiment,feeling empowered conquering challenging hiking trail,0,1,2,2
reelkrofeelkro reelitfeelit explorepage virl reels funnychat watsappchat funny trending viral,Casual,Instagram,Gen Z,reelkrofeelkro reelitfeelit explorepage virl reels funnychat watsappchat funny trending viral chat funnyreels trendingadio love funnyvideo explore chatting funny,Trends,Follow for more!,medium,kaggle_instagram,reelkrofeelkro reelitfeelit explorepage virl reels funnychat watsappchat funny trending viral,0,1,1,2
Rediscovered childhood cartoons and had a nostalgia-filled marathon. #CartoonNostalgia #TeenMemories,Casual,Twitter,Millennials,#ChildhoodMemories #TeenCartoons,General,Share your thoughts!,low,kaggle_sentiment,rediscovered childhood cartoons nostalgia filled marathon cartoonnostalgia teenmemories,0,3,2,1
piano pianist pianosolo pianocover,Casual,Instagram,Gen Z,piano pianist pianosolo pianocover,Music,Follow for more!,medium,kaggle_instagram,piano pianist pianosolo pianocover,0,1,1,2
pig pigs piggy pigsofinstagram pigstagram pigsaspets pigsofig pigsofinsta minipigs cutepig,Casual,Instagram,Gen Z,pig pigs piggy pigsofinstagram pigstagram pigsaspets pigsofig pigsofinsta minipigs cutepig cutepigs pennypig penelopepig potbelly pet pets petstagram asmr asmrcommunity asmrsounds,Animals,Follow for more!,medium,kaggle_instagram,pig pigs piggy pigsofinstagram pigstagram pigsaspets pigsofig pigsofinsta minipigs cutepig,0,1,1,2
comedynights indianwebseries ottcomedy youtubecomedy instagramcomedy comedycircus comicstaan,Casual,Instagram,Gen Z,comedynights indianwebseries ottcomedy youtubecomedy instagramcomedy comedycircus comicstaan,Relationships,Follow for more!,medium,kaggle_instagram,comedynights indianwebseries ottcomedy youtubecomedy instagramcomedy comedycircus comicstaan,0,1,1,2
bangaloredesign,Casual,Instagram,Gen Z,bangaloredesign,Architecture,Follow for more!,medium,kaggle_instagram,bangaloredesign,0,1,1,2
"Hosted a family dinner, where laughter echoed louder than the clinking of utensils. Family, the heart of happiness. #FamilyDinner #SeniorHost",Casual,Instagram,Millennials,#HeartwarmingMoments #SeniorFamily,General,Share your thoughts!,medium,kaggle_sentiment,hosted family dinner laughter echoed louder clinking utensils family heart happiness familydinner seniorhost,0,1,2,2
spiritualnikita,Casual,Instagram,Gen Z,spiritualnikita,Spirituality,Follow for more!,medium,kaggle_instagram,spiritualnikita,0,1,1,2
Fulfillment in completing a challenging workout routine.,Casual,Twitter,Millennials,#Fulfillment #FitnessGoals,General,Share your thoughts!,low,kaggle_sentiment,fulfillment completing challenging workout routine,0,3,2,1
"Resentment festers, a wound that refuses to heal.",Casual,Twitter,Millennials,#Resentment #Unforgiving,General,Share your thoughts!,low,kaggle_sentiment,resentment festers wound refuses heal,0,3,2,1
NexGen Nerds — Brand Awareness. Duration: 15 Days,Professional,Pinterest,Professionals,,Technology,Learn more!,low,kaggle_ads,nexgen nerds brand awareness duration 15 days,3,2,4,1
home hometour influencer creator truck driver rrajeshvlogs kitchendesign kitchen viral,Casual,Instagram,Gen Z,home hometour influencer creator truck driver rrajeshvlogs kitchendesign kitchen viral trending,Trends,Follow for more!,medium,kaggle_instagram,home hometour influencer creator truck driver rrajeshvlogs kitchendesign kitchen viral,0,1,1,2
ballroomdance ballroomdancers ballroominspo ballroomgoals ballroomart ballroommoves ballroomskills,Casual,Instagram,Gen Z,ballroomdance ballroomdancers ballroominspo ballroomgoals ballroomart ballroommoves ballroomskills,Dance,Follow for more!,medium,kaggle_instagram,ballroomdance ballroomdancers ballroominspo ballroomgoals ballroomart ballroommoves ballroomskills,0,1,1,2
Trend Tailors — Increase Sales. Duration: 60 Days,Professional,Facebook,Millennials,,Fashion,Learn more!,low,kaggle_ads,trend tailors increase sales duration 60 days,3,0,2,1
When the deadline is tomorrow 💀,Casual,Twitter,Gen Z,#Relatable #MemeMarketing #WorkLife,Engagement,Retweet if True,high,image_metadata,deadline tomorrow,0,3,1,0
action comedy new foryou studios dark vijay guy,Casual,Instagram,Gen Z,action comedy new foryou studios dark vijay guy,Comedy,Follow for more!,medium,kaggle_instagram,action comedy new foryou studios dark vijay guy,0,1,1,2
Finding calmness amidst the chaos of daily life.,Casual,Twitter,Millennials,#Calmness #InnerPeace,General,Share your thoughts!,low,kaggle_sentiment,finding calmness amidst chaos daily life,0,3,2,1
reels instagram reelsinstagram best husband bald fat bhagwan kasam astrology,Casual,Instagram,Gen Z,reels instagram reelsinstagram best husband bald fat bhagwan kasam astrology research,Spirituality,Follow for more!,medium,kaggle_instagram,reels instagram reelsinstagram best husband bald fat bhagwan kasam astrology,0,1,1,2
Gourmet Grove — Brand Awareness. Duration: 15 Days,Professional,Pinterest,Gen Z,,Food,Learn more!,low,kaggle_ads,gourmet grove brand awareness duration 15 days,3,2,1,1
Hearth Harmony — Increase Sales. Duration: 15 Days,Professional,Facebook,Gen Z,,Home,Learn more!,low,kaggle_ads,hearth harmony increase sales duration 15 days,3,0,1,1
"Just saw a LinkedIn Influencer with 'Organic Growth' written in the profile with 65K+ followers claiming that he can help you in growing your platform, copying the posts from other influencers.",Professional,Instagram,Professionals,,"Influencer, Personal Growth",,medium,kaggle_linkedin,saw linkedin influencer organic growth written profile 65k followers claiming help growing platform copying posts influencers,3,1,4,2
"Stumbling upon an old journal, nostalgia flooding in waves, carrying me to moments long gone.",Casual,Twitter,Millennials,#Nostalgia #JournalMoments,General,Share your thoughts!,low,kaggle_sentiment,stumbling upon old journal nostalgia flooding waves carrying moments long gone,0,3,2,1
singerdlsturbo singer dls turbo,Casual,Instagram,Gen Z,singerdlsturbo singer dls turbo,Music,Follow for more!,medium,kaggle_instagram,singerdlsturbo singer dls turbo,0,1,1,2
gsp gspofinstagram gspcommunity gspoftheday gsplove gsppuppy gspdaily gspworld dogyawns puppy,Casual,Instagram,Gen Z,gsp gspofinstagram gspcommunity gspoftheday gsplove gsppuppy gspdaily gspworld dogyawns puppy puppyyawn,Animals,Follow for more!,medium,kaggle_instagram,gsp gspofinstagram gspcommunity gspoftheday gsplove gsppuppy gspdaily gspworld dogyawns puppy,0,1,1,2
talked past performers masters,Casual,Instagram,Gen Z,talked past performers masters,Dance,Follow for more!,medium,kaggle_instagram,talked past performers masters,0,1,1,2
kochi mysore mysore bangalore hosanagara,Casual,Instagram,Gen Z,kochi mysore mysore bangalore hosanagara,Travel,Follow for more!,medium,kaggle_instagram,kochi mysore mysore bangalore hosanagara,0,1,1,2
cars cargram carinstagram carcare trending trendingreels trendingsongs trendingaudio trend reelsinstagram,Casual,Instagram,Gen Z,cars cargram carinstagram carcare trending trendingreels trendingsongs trendingaudio trend reelsinstagram love itzmanav reels reelsvi deo reelsindia reelitfeelit xuv scorpion scorpio mahindra protocols instadaily instalike,Technology,Follow for more!,medium,kaggle_instagram,cars cargram carinstagram carcare trending trendingreels trendingsongs trendingaudio trend reelsinstagram,0,1,1,2
modi bjp dhruvrathee dhruv meme explore trending viral bjpindia reels,Casual,Instagram,Gen Z,modi bjp dhruvrathee dhruv meme explore trending viral bjpindia reels reelsinstagram,Society,Follow for more!,medium,kaggle_instagram,modi bjp dhruvrathee dhruv meme explore trending viral bjpindia reels,0,1,1,2
teaching teachers teachinggoals teachingcareer teachingsuccess teachingmethods teachertraining,Casual,Instagram,Gen Z,teaching teachers teachinggoals teachingcareer teachingsuccess teachingmethods teachertraining,Education,Follow for more!,medium,kaggle_instagram,teaching teachers teachinggoals teachingcareer teachingsuccess teachingmethods teachertraining,0,1,1,2
Living Luxe — Product Launch. Duration: 45 Days,Professional,Instagram,Professionals,,Home,Learn more!,low,kaggle_ads,living luxe product launch duration 45 days,3,1,4,1
Giga Geeks — Market Expansion. Duration: 15 Days,Professional,Facebook,Professionals,,Technology,Learn more!,low,kaggle_ads,giga geeks market expansion duration 15 days,3,0,4,1
ai aitools aichallenge aitoolsyouneed gymtrainer dietplanner,Casual,Instagram,Gen Z,ai aitools aichallenge aitoolsyouneed gymtrainer dietplanner,Education,Follow for more!,medium,kaggle_instagram,ai aitools aichallenge aitoolsyouneed gymtrainer dietplanner,0,1,1,2
Vogue Visions — Brand Awareness. Duration: 45 Days,Professional,Facebook,Gen Z,,Fashion,Learn more!,low,kaggle_ads,vogue visions brand awareness duration 45 days,3,0,1,1
rajasthantravel visitrajasthan rajasthanforts,Casual,Instagram,Gen Z,rajasthantravel visitrajasthan rajasthanforts,Travel,Follow for more!,medium,kaggle_instagram,rajasthantravel visitrajasthan rajasthanforts,0,1,1,2
punjabi,Casual,Instagram,Gen Z,punjabi,Architecture,Follow for more!,medium,kaggle_instagram,punjabi,0,1,1,2
indiantechjobs,Casual,Instagram,Gen Z,indiantechjobs,Technology,Follow for more!,medium,kaggle_instagram,indiantechjobs,0,1,1,2
web socialmedia onlinemarketing online news digitalagency daily news news,Casual,Instagram,Gen Z,web socialmedia onlinemarketing online news digitalagency daily news news,Education,Follow for more!,medium,kaggle_instagram,web socialmedia onlinemarketing online news digitalagency daily news news,0,1,1,2
"At a Michael Jackson tribute show, moonwalking through the hits, a celebration of the King of Pop.",Casual,Instagram,Millennials,#Celebration #MJTribute,General,Share your thoughts!,medium,kaggle_sentiment,michael jackson tribute show moonwalking hits celebration king pop,0,1,2,2
foodtrends food foodbuzz foodnews foodcommunity foodinfluencers foodgoals foodinspo foodicons foodhighlights,Casual,Instagram,Gen Z,foodtrends food foodbuzz foodnews foodcommunity foodinfluencers foodgoals foodinspo foodicons foodhighlights,Trends,Follow for more!,medium,kaggle_instagram,foodtrends food foodbuzz foodnews foodcommunity foodinfluencers foodgoals foodinspo foodicons foodhighlights,0,1,1,2
couple relatable trend viral reels,Casual,Instagram,Gen Z,couple relatable trend viral reels,Trends,Follow for more!,medium,kaggle_instagram,couple relatable trend viral reels,0,1,1,2
This changed my morning forever ✨,Casual,Instagram,Millennials,#LifeHack #TikTokTips #Tutorial,Education,Try This,high,image_metadata,changed morning forever,0,1,2,0
flowers grow fruits grow fruit,Casual,Instagram,Gen Z,flowers grow fruits grow fruit,Food,Follow for more!,medium,kaggle_instagram,flowers grow fruits grow fruit,0,1,1,2
tv comedy channel fyp website,Casual,Instagram,Gen Z,tv comedy channel fyp website,Comedy,Follow for more!,medium,kaggle_instagram,tv comedy channel fyp website,0,1,1,2
Wait for it… 👀,Casual,Instagram,Gen Z,#FYP #TikTokViral #WaitForIt,Engagement,Follow,high,image_metadata,wait,0,1,1,0
indiangymstyle,Casual,Instagram,Gen Z,indiangymstyle,Fitness,Follow for more!,medium,kaggle_instagram,indiangymstyle,0,1,1,2
jazzdance jazzdancers jazzdanceinspo jazzdancegoals jazzdanceart jazzdancemoves jazzdanceskills,Casual,Instagram,Gen Z,jazzdance jazzdancers jazzdanceinspo jazzdancegoals jazzdanceart jazzdancemoves jazzdanceskills,Dance,Follow for more!,medium,kaggle_instagram,jazzdance jazzdancers jazzdanceinspo jazzdancegoals jazzdanceart jazzdancemoves jazzdanceskills,0,1,1,2
"In the gallery of broken promises, each shattered vow framed, a painful exhibition.",Casual,Facebook,Millennials,#Betrayal #ShatteredVows,General,Share your thoughts!,low,kaggle_sentiment,gallery broken promises shattered vow framed painful exhibition,0,0,2,1
books trade book publications art craftlovers books graphic works,Casual,Instagram,Gen Z,books trade book publications art craftlovers books graphic works,Crafts,Follow for more!,medium,kaggle_instagram,books trade book publications art craftlovers books graphic works,0,1,1,2
A moment of shame for not standing up against injustice.,Casual,Facebook,Millennials,#Shame #Injustice,General,Share your thoughts!,low,kaggle_sentiment,moment shame standing injustice,0,0,2,1
Successfully avoided eye contact with my crush in the hallway. Mission accomplished. #TeenCrush #StealthMode,Casual,Twitter,Millennials,#CrushStruggles #AvoidingEyeContact,General,Share your thoughts!,low,kaggle_sentiment,successfully avoided eye contact crush hallway mission accomplished teencrush stealthmode,0,3,2,1
synchronized gymnastics bodybuilding karate weightlifting weighttraining weightlifting liftingweights karate,Casual,Instagram,Gen Z,synchronized gymnastics bodybuilding karate weightlifting weighttraining weightlifting liftingweights karate,Fitness,Follow for more!,medium,kaggle_instagram,synchronized gymnastics bodybuilding karate weightlifting weighttraining weightlifting liftingweights karate,0,1,1,2
Code Crafters — Increase Sales. Duration: 30 Days,Professional,Instagram,Professionals,,Technology,Learn more!,low,kaggle_ads,code crafters increase sales duration 30 days,3,1,4,1
NexGen Nerds — Market Expansion. Duration: 60 Days,Professional,Twitter,Professionals,,Technology,Learn more!,low,kaggle_ads,nexgen nerds market expansion duration 60 days,3,3,4,1
africanwildlife africansafari africananimals africanbigfive africantourism,Casual,Instagram,Gen Z,africanwildlife africansafari africananimals africanbigfive africantourism,Wildlife,Follow for more!,medium,kaggle_instagram,africanwildlife africansafari africananimals africanbigfive africantourism,0,1,1,2
