caption,tone,platform,audience,hashtags,topic,cta,engagement_label,source,caption_cleaned,tone_id,platform_id,audience_id,engagement_id
bar membership credit card certification,Casual,Instagram,Gen Z,bar membership credit card certification,Fitness,Follow for more!,medium,kaggle_instagram,bar membership credit card certification,0,1,1,2
music therapy teacher education dance dance yogamindfulness unk,Casual,Instagram,Gen Z,music therapy teacher education dance dance yogamindfulness unk,Fitness,Follow for more!,medium,kaggle_instagram,music therapy teacher education dance dance yogamindfulness unk,0,1,1,2
social media content online,Casual,Instagram,Gen Z,social media content online,Fitness,Follow for more!,medium,kaggle_instagram,social media content online,0,1,1,2
american gymnasticslife reviews,Casual,Instagram,Gen Z,american gymnasticslife reviews,Fitness,Follow for more!,medium,kaggle_instagram,american gymnasticslife reviews,0,1,1,2
licensing certification courses audit courses,Casual,Instagram,Gen Z,licensing certification courses audit courses,Fitness,Follow for more!,medium,kaggle_instagram,licensing certification courses audit courses,0,1,1,2
organization literature presented perspective nutrition,Casual,Instagram,Gen Z,organization literature presented perspective nutrition,Fitness,Follow for more!,medium,kaggle_instagram,organization literature presented perspective nutrition,0,1,1,2
spanish cycling tour pro cycling extreme,Casual,Instagram,Gen Z,spanish cycling tour pro cycling extreme,Fitness,Follow for more!,medium,kaggle_instagram,spanish cycling tour pro cycling extreme,0,1,1,2
games runninglife motorcycle cycling motorcycle racing,Casual,Instagram,Gen Z,games runninglife motorcycle cycling motorcycle racing,Fitness,Follow for more!,medium,kaggle_instagram,games runninglife motorcycle cycling motorcycle racing,0,1,1,2
skiing rhythmic skiing mountainbiking shooting sports,Casual,Instagram,Gen Z,skiing rhythmic skiing mountainbiking shooting sports,Fitness,Follow for more!,medium,kaggle_instagram,skiing rhythmic skiing mountainbiking shooting sports,0,1,1,2
sports section swimcommunity event swimming racing,Casual,Instagram,Gen Z,sports section swimcommunity event swimming racing,Fitness,Follow for more!,medium,kaggle_instagram,sports section swimcommunity event swimming racing,0,1,1,2
flex carbon bio abs wellness wellness gymstyle flex gym active,Casual,Instagram,Gen Z,flex carbon bio abs wellness wellness gymstyle flex gym active,Fitness,Follow for more!,medium,kaggle_instagram,flex carbon bio abs wellness wellness gymstyle flex gym active,0,1,1,2
priced free plus,Casual,Instagram,Gen Z,priced free plus,Fitness,Follow for more!,medium,kaggle_instagram,priced free plus,0,1,1,2
campus today online online,Casual,Instagram,Gen Z,campus today online online,Fitness,Follow for more!,medium,kaggle_instagram,campus today online online,0,1,1,2
limited use performance,Casual,Instagram,Gen Z,limited use performance,Fitness,Follow for more!,medium,kaggle_instagram,limited use performance,0,1,1,2
stretching shall mean,Casual,Instagram,Gen Z,stretching shall mean,Fitness,Follow for more!,medium,kaggle_instagram,stretching shall mean,0,1,1,2
husband driver,Casual,Instagram,Gen Z,husband driver,Fitness,Follow for more!,medium,kaggle_instagram,husband driver,0,1,1,2
national elite racing team,Casual,Instagram,Gen Z,national elite racing team,Fitness,Follow for more!,medium,kaggle_instagram,national elite racing team,0,1,1,2
covered www,Casual,Instagram,Gen Z,covered www,Fitness,Follow for more!,medium,kaggle_instagram,covered www,0,1,1,2
anderson,Casual,Instagram,Gen Z,anderson,Fitness,Follow for more!,medium,kaggle_instagram,anderson,0,1,1,2
supplies govt,Casual,Instagram,Gen Z,supplies govt,Fitness,Follow for more!,medium,kaggle_instagram,supplies govt,0,1,1,2
regal films home entertainment,Casual,Instagram,Gen Z,regal films home entertainment,Fitness,Follow for more!,medium,kaggle_instagram,regal films home entertainment,0,1,1,2
world section,Casual,Instagram,Gen Z,world section,Fitness,Follow for more!,medium,kaggle_instagram,world section,0,1,1,2
refrain,Casual,Instagram,Gen Z,refrain,Fitness,Follow for more!,medium,kaggle_instagram,refrain,0,1,1,2
high gym workout club extreme workout club fitnessjourney,Casual,Instagram,Gen Z,high gym workout club extreme workout club fitnessjourney,Fitness,Follow for more!,medium,kaggle_instagram,high gym workout club extreme workout club fitnessjourney,0,1,1,2
synchronized gymnastics bodybuilding karate weightlifting weighttraining weightlifting liftingweights karate,Casual,Instagram,Gen Z,synchronized gymnastics bodybuilding karate weightlifting weighttraining weightlifting liftingweights karate,Fitness,Follow for more!,medium,kaggle_instagram,synchronized gymnastics bodybuilding karate weightlifting weighttraining weightlifting liftingweights karate,0,1,1,2
local national ranking knockout results,Casual,Instagram,Gen Z,local national ranking knockout results,Fitness,Follow for more!,medium,kaggle_instagram,local national ranking knockout results,0,1,1,2
clubs within committee computer club yogacommunity community life,Casual,Instagram,Gen Z,clubs within committee computer club yogacommunity community life,Fitness,Follow for more!,medium,kaggle_instagram,clubs within committee computer club yogacommunity community life,0,1,1,2
sound digital,Casual,Instagram,Gen Z,sound digital,Fitness,Follow for more!,medium,kaggle_instagram,sound digital,0,1,1,2
gymnasticslife national,Casual,Instagram,Gen Z,gymnasticslife national,Fitness,Follow for more!,medium,kaggle_instagram,gymnasticslife national,0,1,1,2
popular weekly student ratings chart results,Casual,Instagram,Gen Z,popular weekly student ratings chart results,Fitness,Follow for more!,medium,kaggle_instagram,popular weekly student ratings chart results,0,1,1,2
running breathing healthy water outdoor sports,Casual,Instagram,Gen Z,running breathing healthy water outdoor sports,Fitness,Follow for more!,medium,kaggle_instagram,running breathing healthy water outdoor sports,0,1,1,2
speaking christian hymn,Casual,Instagram,Gen Z,speaking christian hymn,Fitness,Follow for more!,medium,kaggle_instagram,speaking christian hymn,0,1,1,2
equestrian riding runningtraining riding training equestrian,Casual,Instagram,Gen Z,equestrian riding runningtraining riding training equestrian,Fitness,Follow for more!,medium,kaggle_instagram,equestrian riding runningtraining riding training equestrian,0,1,1,2
trail news monthly newsletter cyclinggoals,Casual,Instagram,Gen Z,trail news monthly newsletter cyclinggoals,Fitness,Follow for more!,medium,kaggle_instagram,trail news monthly newsletter cyclinggoals,0,1,1,2
science gym swimlife exercise health gym exercise,Casual,Instagram,Gen Z,science gym swimlife exercise health gym exercise,Fitness,Follow for more!,medium,kaggle_instagram,science gym swimlife exercise health gym exercise,0,1,1,2
solid action fitness pro basic action gymstyle fitness pro pro,Casual,Instagram,Gen Z,solid action fitness pro basic action gymstyle fitness pro pro,Fitness,Follow for more!,medium,kaggle_instagram,solid action fitness pro basic action gymstyle fitness pro pro,0,1,1,2
hence local entertainment,Casual,Instagram,Gen Z,hence local entertainment,Fitness,Follow for more!,medium,kaggle_instagram,hence local entertainment,0,1,1,2
groups perform live online,Casual,Instagram,Gen Z,groups perform live online,Fitness,Follow for more!,medium,kaggle_instagram,groups perform live online,0,1,1,2
love good judgment,Casual,Instagram,Gen Z,love good judgment,Fitness,Follow for more!,medium,kaggle_instagram,love good judgment,0,1,1,2
mobile mobilitygoals involved,Casual,Instagram,Gen Z,mobile mobilitygoals involved,Fitness,Follow for more!,medium,kaggle_instagram,mobile mobilitygoals involved,0,1,1,2
life plus,Casual,Instagram,Gen Z,life plus,Fitness,Follow for more!,medium,kaggle_instagram,life plus,0,1,1,2
advertising touring travellovers touring management magazine,Casual,Instagram,Gen Z,advertising touring travellovers touring management magazine,Travel,Follow for more!,medium,kaggle_instagram,advertising touring travellovers touring management magazine,0,1,1,2
saturday weekend live international alternative entertainment,Casual,Instagram,Gen Z,saturday weekend live international alternative entertainment,Travel,Follow for more!,medium,kaggle_instagram,saturday weekend live international alternative entertainment,0,1,1,2
new world international adventures safari magazine,Casual,Instagram,Gen Z,new world international adventures safari magazine,Travel,Follow for more!,medium,kaggle_instagram,new world international adventures safari magazine,0,1,1,2
wooden ship drowned beach best sandy,Casual,Instagram,Gen Z,wooden ship drowned beach best sandy,Travel,Follow for more!,medium,kaggle_instagram,wooden ship drowned beach best sandy,0,1,1,2
multiple features exist full service,Casual,Instagram,Gen Z,multiple features exist full service,Travel,Follow for more!,medium,kaggle_instagram,multiple features exist full service,0,1,1,2
would also visit town boat tour river map,Casual,Instagram,Gen Z,would also visit town boat tour river map,Travel,Follow for more!,medium,kaggle_instagram,would also visit town boat tour river map,0,1,1,2
traditional forest wilderness hunting ski touring hikingdiaries,Casual,Instagram,Gen Z,traditional forest wilderness hunting ski touring hikingdiaries,Travel,Follow for more!,medium,kaggle_instagram,traditional forest wilderness hunting ski touring hikingdiaries,0,1,1,2
various works exterior interior design,Casual,Instagram,Gen Z,various works exterior interior design,Travel,Follow for more!,medium,kaggle_instagram,various works exterior interior design,0,1,1,2
adventure vacation services several private companies luxury vacation services,Casual,Instagram,Gen Z,adventure vacation services several private companies luxury vacation services,Travel,Follow for more!,medium,kaggle_instagram,adventure vacation services several private companies luxury vacation services,0,1,1,2
best fitness online,Casual,Instagram,Gen Z,best fitness online,Travel,Follow for more!,medium,kaggle_instagram,best fitness online,0,1,1,2
international canadian festivals festival awards,Casual,Instagram,Gen Z,international canadian festivals festival awards,Travel,Follow for more!,medium,kaggle_instagram,international canadian festivals festival awards,0,1,1,2
world wilderness guide outdoor safari world,Casual,Instagram,Gen Z,world wilderness guide outdoor safari world,Travel,Follow for more!,medium,kaggle_instagram,world wilderness guide outdoor safari world,0,1,1,2
mexican popular songs classic family music,Casual,Instagram,Gen Z,mexican popular songs classic family music,Travel,Follow for more!,medium,kaggle_instagram,mexican popular songs classic family music,0,1,1,2
live fire emergency tent wilderness campingdiaries,Casual,Instagram,Gen Z,live fire emergency tent wilderness campingdiaries,Travel,Follow for more!,medium,kaggle_instagram,live fire emergency tent wilderness campingdiaries,0,1,1,2
